# Started Tue Oct 14 17:08:55 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507032300,None,1760476243.5189295,1435964400.0,float,m,0.131,source,None,None,None,None,observed,dataset,{'ground_truth': 0.131}
Montrose_Beach_Wave_Height,MontroseBeach201507040200,None,1760476243.5189295,1435975200.0,float,m,0.13,source,None,None,None,None,observed,dataset,{'ground_truth': 0.13}
Montrose_Beach_Wave_Period,MontroseBeach201507040200,None,1760476243.5350308,1435975200.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507032300,None,1760476243.5350308,1435964400.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Montrose_Beach_Water_Temperature,MontroseBeach201507040300,None,1760476243.5654774,1435978800.0,float,C,19.1,source,None,None,None,None,observed,dataset,{'ground_truth': 19.1}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507042400,None,1760476243.5654774,1435968000.0,float,C,19.8,source,None,None,None,None,observed,dataset,{'ground_truth': 19.8}
Calumet_Beach_Water_Temperature,CalumetBeach201507040400,None,1760476243.5654774,1435982400.0,float,C,19.5,source,None,None,None,None,observed,dataset,{'ground_truth': 19.5}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507042400,None,1760476243.5815477,1435968000.0,float,NTU,2.58,source,None,None,None,None,observed,dataset,{'ground_truth': 2.58}
Montrose_Beach_Wave_Height,MontroseBeach201507040300,None,1760476243.613072,1435978800.0,float,m,0.135,source,None,None,None,None,observed,dataset,{'ground_truth': 0.135}
Calumet_Beach_Wave_Height,CalumetBeach201507040400,None,1760476243.6280754,1435982400.0,float,m,0.089,source,None,None,None,None,observed,dataset,{'ground_truth': 0.089}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507042400,None,1760476243.6280754,1435968000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201507040300,None,1760476243.6440833,1435978800.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201507040400,None,1760476243.6451752,1435982400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507040500,None,1760476243.6594832,1435986000.0,float,C,19.4,source,None,None,None,None,observed,dataset,{'ground_truth': 19.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040100,None,1760476243.6594832,1435971600.0,float,C,19.7,source,None,None,None,None,observed,dataset,{'ground_truth': 19.7}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040100,None,1760476243.6900585,1435971600.0,float,NTU,2.45,source,None,None,None,None,observed,dataset,{'ground_truth': 2.45}
Montrose_Beach_Turbidity,MontroseBeach201507040400,None,1760476243.6900585,1435982400.0,float,NTU,2.34,source,None,None,None,None,observed,dataset,{'ground_truth': 2.34}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507040100,None,1760476243.7052078,1435971600.0,float,m,0.119,source,None,None,None,None,observed,dataset,{'ground_truth': 0.119}
Calumet_Beach_Wave_Height,CalumetBeach201507040500,None,1760476243.7212079,1435986000.0,float,m,0.081,source,None,None,None,None,observed,dataset,{'ground_truth': 0.081}
Montrose_Beach_Wave_Period,MontroseBeach201507040400,None,1760476243.7372823,1435982400.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040100,None,1760476243.7372823,1435971600.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201507040500,None,1760476243.7372823,1435986000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507040600,None,1760476243.752806,1435989600.0,float,C,19.3,source,None,None,None,None,observed,dataset,{'ground_truth': 19.3}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040200,None,1760476243.7838082,1435975200.0,float,NTU,2.16,source,None,None,None,None,observed,dataset,{'ground_truth': 2.16}
Montrose_Beach_Turbidity,MontroseBeach201507040500,None,1760476243.7998085,1435986000.0,float,NTU,2.2,source,None,None,None,None,observed,dataset,{'ground_truth': 2.2}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507040200,None,1760476243.8148065,1435975200.0,float,m,0.109,source,None,None,None,None,observed,dataset,{'ground_truth': 0.109}
Calumet_Beach_Wave_Height,CalumetBeach201507040600,None,1760476243.8158097,1435989600.0,float,m,0.071,source,None,None,None,None,observed,dataset,{'ground_truth': 0.071}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040200,None,1760476243.8298068,1435975200.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201507040500,None,1760476243.8453174,1435986000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507040700,None,1760476243.8613224,1435993200.0,float,C,19.3,source,None,None,None,None,observed,dataset,{'ground_truth': 19.3}
Montrose_Beach_Turbidity,MontroseBeach201507040600,None,1760476243.8924217,1435989600.0,float,NTU,2.32,source,None,None,None,None,observed,dataset,{'ground_truth': 2.32}
Calumet_Beach_Turbidity,CalumetBeach201507040700,None,1760476243.8924217,1435993200.0,float,NTU,1.61,source,None,None,None,None,observed,dataset,{'ground_truth': 1.61}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507040300,None,1760476243.907421,1435978800.0,float,m,0.112,source,None,None,None,None,observed,dataset,{'ground_truth': 0.112}
Montrose_Beach_Wave_Height,MontroseBeach201507040600,None,1760476243.9234242,1435989600.0,float,m,0.119,source,None,None,None,None,observed,dataset,{'ground_truth': 0.119}
Calumet_Beach_Wave_Height,CalumetBeach201507040700,None,1760476243.9234242,1435993200.0,float,m,0.083,source,None,None,None,None,observed,dataset,{'ground_truth': 0.083}
Montrose_Beach_Wave_Period,MontroseBeach201507040600,None,1760476243.939426,1435989600.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040300,None,1760476243.939426,1435978800.0,float,s,6.0,source,None,None,None,None,observed,dataset,{'ground_truth': 6.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507040800,None,1760476243.954935,1435996800.0,float,C,19.4,source,None,None,None,None,observed,dataset,{'ground_truth': 19.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040400,None,1760476243.9699388,1435982400.0,float,C,19.5,source,None,None,None,None,observed,dataset,{'ground_truth': 19.5}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040400,None,1760476243.9850245,1435982400.0,float,NTU,2.1,source,None,None,None,None,observed,dataset,{'ground_truth': 2.1}
Montrose_Beach_Wave_Height,MontroseBeach201507040700,None,1760476244.0170245,1435993200.0,float,m,0.122,source,None,None,None,None,observed,dataset,{'ground_truth': 0.122}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040400,None,1760476244.0340014,1435982400.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201507040800,None,1760476244.04865,1435996800.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Water_Temperature,MontroseBeach201507040800,None,1760476244.064864,1435996800.0,float,C,18.9,source,None,None,None,None,observed,dataset,{'ground_truth': 18.9}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040500,None,1760476244.064864,1435986000.0,float,C,19.4,source,None,None,None,None,observed,dataset,{'ground_truth': 19.4}
Calumet_Beach_Water_Temperature,CalumetBeach201507040900,None,1760476244.063857,1436000400.0,float,C,19.6,source,None,None,None,None,observed,dataset,{'ground_truth': 19.6}
Montrose_Beach_Turbidity,MontroseBeach201507040800,None,1760476244.0951102,1435996800.0,float,NTU,2.2,source,None,None,None,None,observed,dataset,{'ground_truth': 2.2}
Calumet_Beach_Turbidity,CalumetBeach201507040900,None,1760476244.0951102,1436000400.0,float,NTU,1.3,source,None,None,None,None,observed,dataset,{'ground_truth': 1.3}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040500,None,1760476244.0951102,1435986000.0,float,NTU,2.08,source,None,None,None,None,observed,dataset,{'ground_truth': 2.08}
Montrose_Beach_Wave_Height,MontroseBeach201507040800,None,1760476244.111386,1435996800.0,float,m,0.112,source,None,None,None,None,observed,dataset,{'ground_truth': 0.112}
Calumet_Beach_Wave_Height,CalumetBeach201507040900,None,1760476244.1266878,1436000400.0,float,m,0.082,source,None,None,None,None,observed,dataset,{'ground_truth': 0.082}
Montrose_Beach_Wave_Period,MontroseBeach201507040800,None,1760476244.1421335,1435996800.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Montrose_Beach_Water_Temperature,MontroseBeach201507040900,None,1760476244.1734395,1436000400.0,float,C,19.1,source,None,None,None,None,observed,dataset,{'ground_truth': 19.1}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040600,None,1760476244.1893036,1435989600.0,float,NTU,2.15,source,None,None,None,None,observed,dataset,{'ground_truth': 2.15}
Montrose_Beach_Turbidity,MontroseBeach201507040900,None,1760476244.1902952,1436000400.0,float,NTU,1.84,source,None,None,None,None,observed,dataset,{'ground_truth': 1.84}
Montrose_Beach_Wave_Height,MontroseBeach201507040900,None,1760476244.2212195,1436000400.0,float,m,0.131,source,None,None,None,None,observed,dataset,{'ground_truth': 0.131}
Calumet_Beach_Wave_Height,CalumetBeach201507041000,None,1760476244.2212195,1436004000.0,float,m,0.1,source,None,None,None,None,observed,dataset,{'ground_truth': 0.1}
Montrose_Beach_Wave_Period,MontroseBeach201507040900,None,1760476244.2372236,1436000400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040600,None,1760476244.2372236,1435989600.0,float,s,5.0,source,None,None,None,None,observed,dataset,{'ground_truth': 5.0}
Calumet_Beach_Wave_Period,CalumetBeach201507041000,None,1760476244.2372236,1436004000.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507041100,None,1760476244.2525947,1436007600.0,float,C,20.2,source,None,None,None,None,observed,dataset,{'ground_truth': 20.2}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040700,None,1760476244.2677906,1435993200.0,float,C,19.3,source,None,None,None,None,observed,dataset,{'ground_truth': 19.3}
Montrose_Beach_Water_Temperature,MontroseBeach201507041000,None,1760476244.2677906,1436004000.0,float,C,19.4,source,None,None,None,None,observed,dataset,{'ground_truth': 19.4}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507040700,None,1760476244.2841587,1435993200.0,float,NTU,1.99,source,None,None,None,None,observed,dataset,{'ground_truth': 1.99}
Montrose_Beach_Wave_Height,MontroseBeach201507041000,None,1760476244.316092,1436004000.0,float,m,0.108,source,None,None,None,None,observed,dataset,{'ground_truth': 0.108}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507040700,None,1760476244.31708,1435993200.0,float,m,0.094,source,None,None,None,None,observed,dataset,{'ground_truth': 0.094}
Calumet_Beach_Wave_Height,CalumetBeach201507041100,None,1760476244.316092,1436007600.0,float,m,0.093,source,None,None,None,None,observed,dataset,{'ground_truth': 0.093}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040700,None,1760476244.3320823,1435993200.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201507041100,None,1760476244.3478777,1436007600.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Wave_Period,MontroseBeach201507041000,None,1760476244.3478777,1436004000.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040800,None,1760476244.363109,1435996800.0,float,C,19.3,source,None,None,None,None,observed,dataset,{'ground_truth': 19.3}
Calumet_Beach_Turbidity,CalumetBeach201507041200,None,1760476244.3941095,1436011200.0,float,NTU,1.35,source,None,None,None,None,observed,dataset,{'ground_truth': 1.35}
Calumet_Beach_Wave_Period,CalumetBeach201507041200,None,1760476244.4395318,1436011200.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040800,None,1760476244.4405296,1435996800.0,float,s,7.0,source,None,None,None,None,observed,dataset,{'ground_truth': 7.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507041300,None,1760476244.4546852,1436014800.0,float,C,21.1,source,None,None,None,None,observed,dataset,{'ground_truth': 21.1}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507040900,None,1760476244.470688,1436000400.0,float,C,19.5,source,None,None,None,None,observed,dataset,{'ground_truth': 19.5}
Calumet_Beach_Turbidity,CalumetBeach201507041300,None,1760476244.4857001,1436014800.0,float,NTU,1.45,source,None,None,None,None,observed,dataset,{'ground_truth': 1.45}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507040900,None,1760476244.51734,1436000400.0,float,m,0.1,source,None,None,None,None,observed,dataset,{'ground_truth': 0.1}
Montrose_Beach_Wave_Height,MontroseBeach201507041200,None,1760476244.518344,1436011200.0,float,m,0.178,source,None,None,None,None,observed,dataset,{'ground_truth': 0.178}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507040900,None,1760476244.5333521,1436000400.0,float,s,6.0,source,None,None,None,None,observed,dataset,{'ground_truth': 6.0}
Calumet_Beach_Wave_Period,CalumetBeach201507041300,None,1760476244.5484617,1436014800.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Wave_Period,MontroseBeach201507041200,None,1760476244.5484617,1436011200.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507041400,None,1760476244.5641055,1436018400.0,float,C,21.8,source,None,None,None,None,observed,dataset,{'ground_truth': 21.8}
Montrose_Beach_Turbidity,MontroseBeach201507041300,None,1760476244.5961094,1436014800.0,float,NTU,2.3,source,None,None,None,None,observed,dataset,{'ground_truth': 2.3}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507041000,None,1760476244.5961094,1436004000.0,float,NTU,1.69,source,None,None,None,None,observed,dataset,{'ground_truth': 1.69}
Calumet_Beach_Turbidity,CalumetBeach201507041400,None,1760476244.595105,1436018400.0,float,NTU,1.93,source,None,None,None,None,observed,dataset,{'ground_truth': 1.93}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507041000,None,1760476244.6101046,1436004000.0,float,m,0.097,source,None,None,None,None,observed,dataset,{'ground_truth': 0.097}
Calumet_Beach_Wave_Height,CalumetBeach201507041400,None,1760476244.6266778,1436018400.0,float,m,0.18,source,None,None,None,None,observed,dataset,{'ground_truth': 0.18}
Calumet_Beach_Wave_Period,CalumetBeach201507041400,None,1760476244.641101,1436018400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507041000,None,1760476244.6421099,1436004000.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507041500,None,1760476244.6561425,1436022000.0,float,C,22.2,source,None,None,None,None,observed,dataset,{'ground_truth': 22.2}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507041100,None,1760476244.6711411,1436007600.0,float,C,20.1,source,None,None,None,None,observed,dataset,{'ground_truth': 20.1}
63rd_Street_Beach_Turbidity,63rdStreetBeach201507041100,None,1760476244.6866198,1436007600.0,float,NTU,1.62,source,None,None,None,None,observed,dataset,{'ground_truth': 1.62}
Montrose_Beach_Turbidity,MontroseBeach201507041400,None,1760476244.7027278,1436018400.0,float,NTU,1.99,source,None,None,None,None,observed,dataset,{'ground_truth': 1.99}
Calumet_Beach_Wave_Height,CalumetBeach201507041500,None,1760476244.7187335,1436022000.0,float,m,0.18,source,None,None,None,None,observed,dataset,{'ground_truth': 0.18}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201507041100,None,1760476244.7187335,1436007600.0,float,m,0.096,source,None,None,None,None,observed,dataset,{'ground_truth': 0.096}
Montrose_Beach_Wave_Height,MontroseBeach201507041400,None,1760476244.7197282,1436018400.0,float,m,0.224,source,None,None,None,None,observed,dataset,{'ground_truth': 0.224}
Montrose_Beach_Wave_Period,MontroseBeach201507041400,None,1760476244.7344134,1436018400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201507041100,None,1760476244.7344134,1436007600.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201507041500,None,1760476244.750077,1436022000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201507041600,None,1760476244.766077,1436025600.0,float,C,22.4,source,None,None,None,None,observed,dataset,{'ground_truth': 22.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201507041200,None,1760476244.7674131,1436011200.0,float,C,20.3,source,None,None,None,None,observed,dataset,{'ground_truth': 20.3}
